217,Ashy Prinia,
218,Plain Prinia,
219,prinia sp.,
220,Hume's Whitethroat,
221,Hume's/Lesser Whitethroat,
222,Eastern Orphean Warbler,
223,Sylvia sp.,
224,Yellow-eyed Babbler,
225,Oriental White-eye,
226,Tawny-bellied Babbler,
227,Large Gray Babbler,
228,Jungle Babbler,
229,Yellow-billed Babbler,
230,Asian Brown Flycatcher,
231,Indian Robin,
232,Oriental Magpie-Robin,
233,Verditer Flycatcher,
234,Bluethroat,
235,Siberian Stonechat,
236,Pied Bushchat,
237,Rosy Starling,
238,Brahminy Starling,
239,Chestnut-tailed Starling,
240,Common Myna,
241,Jungle Myna,
242,Common/Jungle Myna,
243,Jerdon's Leafbird,
244,Golden-fronted Leafbird,
245,Thick-billed Flowerpecker,
246,Pale-billed Flowerpecker,
247,Dicaeum sp.,
248,Purple-rumped Sunbird,
249,Purple Sunbird,
250,Long-billed Sunbird,
251,sunbird sp.,
252,Western Yellow Wagtail,
253,Citrine Wagtail,
254,Gray Wagtail,
255,White Wagtail,
256,White-browed Wagtail,
257,Paddyfield Pipit,
258,Blyth's Pipit,
259,Tawny Pipit,
260,Tree Pipit,
261,Red-throated Pipit,
262,pipit sp.,
263,Common Rosefinch,
264,House Sparrow,
265,Chestnut-shouldered Petronia,
266,Baya Weaver,
267,Ploceus sp.,
268,Red Avadavat,
269,Indian Silverbill,
270,White-rumped Munia,
271,Scaly-breasted Munia,
272,Tricolored Munia,
273,Lonchura sp.,
274,passerine sp.,
